id,state-compile-time,state-run-time,jdk-weave-time,jdk-run-compile,jdk-run-time,total-state-time(wo/JDK),total-state-time(w/JDK),total-state-time(w/JDK+DSI),only-dsi-time(seq)
00122,75.813,22.306,0,0,0,98.119,98.119,98.119,140.956
00123,73.219,22.774,0,0,0,95.993,95.993,95.993,71.819
00124,81.183,15.372,0,0,0,96.555,96.555,96.555,9.604
00126,82.524,14.758,0,0,0,97.282,97.282,97.282,19.965
00127,75.602,20.753,0,0,0,96.355,96.355,96.355,11.497
00128,83.121,14.664,0,0,0,97.785,97.785,97.785,7.858
00129,83.174,15.777,0,0,0,98.951,98.951,98.951,19.833
00130,83.281,15.681,0,0,0,98.962,98.962,98.962,8.153
00132,83.671,17.342,360.856,48.104,17.154,101.013,527.127,527.127,34.521
00133,83.890,16.464,311.310,35.649,14.089,100.354,461.402,461.402,34.842
00134,82.823,17.279,0,0,0,100.102,100.102,100.102,47.962
00135,83.740,16.799,346.619,33.525,22.395,100.539,503.078,503.078,34.359
00136,84.013,16.741,367.319,57.437,17.142,100.754,542.652,542.652,32.969
00137,83.403,15.031,304.302,28.343,16.054,98.434,447.133,447.133,32.032
00138,83.381,16.741,0,0,0,100.122,100.122,100.122,30.860
00139,85.067,16.240,365.885,55.668,18.434,101.307,541.294,541.294,5.399
00140,74.837,21.152,0,0,0,95.989,95.989,95.989,26.024
00141,75.462,19.545,203.774,15.484,5.505,95.007,319.770,319.770,36.127
00142,75.081,20.717,202.105,15.753,5.381,95.798,319.037,319.037,34.508
00144,76.162,17.619,0,0,0,93.781,93.781,93.781,24.259
00145,74.743,17.632,198.233,15.383,5.478,92.375,311.469,311.469,34.522
00146,76.853,17.792,208.622,15.309,4.553,94.645,323.129,323.129,32.578
00147,74.834,22.649,0,0,0,97.483,97.483,97.483,22.530
00148,71.892,20.528,0,0,0,92.420,92.420,92.420,23.068
00153,77.480,20.725,0,0,0,98.205,98.205,98.205,40.732
00159,85.141,16.380,361.466,48.507,17.093,101.521,528.587,528.587,27.130
00160,74.721,18.760,0,0,0,93.481,93.481,118.662,25.181
00161,84.883,16.258,0,0,0,101.141,101.141,101.141,19.562
00162,83.984,16.494,366.564,55.480,16.912,100.478,539.434,539.434,25.384
00163,83.356,16.405,0,0,0,99.761,99.761,125.485,25.724
00166,83.670,16.174,0,0,0,99.844,99.844,99.844,25.476
00167,83.472,15.850,0,0,0,99.322,99.322,124.364,25.042
00168,84.693,15.421,0,0,0,100.114,100.114,100.114,18.666
00169,87.138,14.329,0,0,0,101.467,101.467,101.467,25.364
00170,82.603,16.513,0,0,0,99.116,99.116,123.918,24.802
00171,70.710,17.925,0,0,0,88.635,88.635,93.367,4.732
00172,73.152,18.372,192.399,15.504,4.756,91.524,304.183,304.183,4.360
00173,71.219,24.376,163.272,14.962,4.477,95.595,278.306,278.306,4.740
00174,68.382,24.535,0,0,0,92.917,92.917,92.917,4.640
00175,76.429,14.044,333.986,54.614,17.973,90.473,497.046,497.046,4.769
00176,76.860,14.610,335.008,53.716,20.947,91.470,501.141,501.141,4.583
00187,81.049,18.268,0,0,0,99.317,99.317,99.317,62.496
00188,74.919,21.834,0,0,0,96.753,96.753,96.753,4.116
00189,80.244,18.326,0,0,0,98.570,98.570,98.570,4.104
00190,67.188,25.420,0,0,0,92.608,92.608,113.448,20.840
00191,78.892,19.009,0,0,0,97.901,97.901,97.901,3.937
00192,77.359,20.073,0,0,0,97.432,97.432,97.432,3.965
00193,78.455,22.696,0,0,0,101.151,101.151,101.151,60.186
00194,79.099,16.541,0,0,0,95.640,95.640,95.640,3.897
00195,78.076,17.196,0,0,0,95.272,95.272,95.272,3.977
00196,76.978,17.173,0,0,0,94.151,94.151,94.151,3.960
00197,71.583,23.636,0,0,0,95.219,95.219,95.219,35.198
00198,74.625,17.454,0,0,0,92.079,92.079,92.079,48.215
00199,65.052,23.736,0,0,0,88.788,88.788,102.411,13.623
00200,74.719,17.947,0,0,0,92.666,92.666,92.666,13.895
00207,66.731,24.292,0,0,0,91.023,91.023,91.023,11.680
00208,74.748,21.732,0,0,0,96.480,96.480,96.480,12.198
00209,75.129,23.066,0,0,0,98.195,98.195,98.195,11.403
00210,73.158,19.009,0,0,0,92.167,92.167,92.167,12.165
00211,71.474,22.200,0,0,0,93.674,93.674,116.916,23.242
00212,72.656,19.929,0,0,0,92.585,92.585,92.585,11.902
00236,82.669,15.592,0,0,0,98.261,98.261,98.261,31.074
00237,51.067,6.843,0,0,0,57.910,57.910,237.687,179.777
00238,69.641,22.573,0,0,0,92.214,92.214,110.421,18.207
00239,50.272,7.365,0,0,0,57.637,57.637,233.090,175.453
00240,47.803,6.390,0,0,0,54.193,54.193,228.895,174.702
00241,72.088,24.461,0,0,0,96.549,96.549,96.549,73.848
00242,84.198,15.897,0,0,0,100.095,100.095,100.095,29.067
00243,69.502,21.843,0,0,0,91.345,91.345,91.345,113.804
00244,71.281,24.152,210.639,33.069,6.243,95.433,345.384,345.384,110.355
00245,73.913,14.808,331.941,51.093,18.944,88.721,490.699,490.699,50.866
00246,79.303,13.398,0,0,0,92.701,92.701,92.701,103.580
00247,77.694,13.809,0,0,0,91.503,91.503,91.503,131.179
00248,77.181,14.084,0,0,0,91.265,91.265,91.265,102.644
00249,77.300,13.707,0,0,0,91.007,91.007,91.007,42.620
00250,76.551,16.401,0,0,0,92.952,92.952,92.952,134.302
00251,76.425,13.496,0,0,0,89.921,89.921,89.921,33.276
00252,79.924,12.913,334.574,55.530,22.336,92.837,505.277,505.277,32.290
00253,40.865,14.701,0,0,0,55.566,55.566,64.384,8.818
00254,40.924,14.035,0,0,0,54.959,54.959,63.216,8.257
00255,59.550,18.551,0,0,0,78.101,78.101,78.101,36.021
00256,60.324,17.448,0,0,0,77.772,77.772,77.772,24.968
00257,42.406,12.932,0,0,0,55.338,55.338,63.904,8.566
00258,84.772,15.693,0,0,0,100.465,100.465,100.465,8.721
00259,85.340,16.165,0,0,0,101.505,101.505,101.505,8.586
00261,83.899,15.578,0,0,0,99.477,99.477,99.477,8.239
00262,85.220,15.477,0,0,0,100.697,100.697,100.697,8.173
00263,82.987,14.338,0,0,0,97.325,97.325,97.325,7.837
00264,85.157,16.195,0,0,0,101.352,101.352,101.352,7.563
00265,78.540,13.702,0,0,0,92.242,92.242,95.981,3.739
00266,77.651,13.394,0,0,0,91.045,91.045,95.556,4.511
00267,44.010,11.293,223.660,59.504,17.698,55.303,356.165,356.165,7.961
00268,35.226,9.767,0,0,0,44.993,44.993,44.993,59.880
00269,36.512,8.519,0,0,0,45.031,45.031,45.031,80.402
00270,73.275,22.497,0,0,0,95.772,95.772,95.772,16.705
00271,45.199,9.660,0,0,0,54.859,54.859,54.859,26.816
00272,36.287,9.116,0,0,0,45.403,45.403,45.403,16.815
00273,37.002,7.057,0,0,0,44.059,44.059,44.059,62.655
00274,46.497,5.396,0,0,0,51.893,51.893,51.893,32.893
00275,37.355,6.548,0,0,0,43.903,43.903,43.903,17.621
00276,36.252,7.795,0,0,0,44.047,44.047,44.047,16.613
