spec-id,method-a,method-b,tst,dsi-verdict,manual-verdict,tags
00079,org.apache.commons.exec.DefaultExecutor.executeInternal(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;Lorg/apache/commons/exec/ExecuteStreamHandler;)I,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.issues.Exec36Test#testExec36_2,lv-ls-u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;MULTIPLE_PERTURBATIONS;CONCURRENCY;ORDER_OF_ASSERTIONS;GOOD_EXAMPLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION
00092,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;)I,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.issues.Exec36Test#testExec36_1,lv-ls-u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;MULTIPLE_PERTURBATIONS
00190,org.apache.commons.exec.ExecuteStreamHandler.start()V,org.apache.commons.exec.ExecuteStreamHandler.stop()V,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,lv-ls-u,true-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE
00269,org.apache.commons.exec.Executor.execute(Lorg/apache/commons/exec/CommandLine;)I,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.issues.Exec36Test#testExec36_1,lv-ls-u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;MULTIPLE_PERTURBATIONS;METHOD_B_AFTER_CRITICAL_POINT;ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION
00323,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsync,lv-ls-u,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_B_AFTER_CRITICAL_POINT;FALSE_POSITIVE;METHOD_A_RETURNS_VOID;WEAK_ORACLE;ORDER_OF_ASSERTIONS;GOOD_EXAMPLE
00351,org.apache.commons.exec.ProcessDestroyer.add(Ljava/lang/Process;)Z,org.apache.commons.exec.ProcessDestroyer.remove(Ljava/lang/Process;)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,lv-u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;RETURN_VALUE_DISCARDED
00369,org.apache.commons.exec.ShutdownHookProcessDestroyer.addShutdownHook()V,org.apache.commons.exec.ProcessDestroyer.remove(Ljava/lang/Process;)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,lv-u,true-spec,METHOD_A_RETURNS_VOID;MORE_COMPLEX_THAN_AB
00370,org.apache.commons.exec.ShutdownHookProcessDestroyer.addShutdownHook()V,org.apache.commons.exec.ShutdownHookProcessDestroyer.removeShutdownHook()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,lv-u,true-spec,METHOD_A_RETURNS_VOID;MORE_COMPLEX_THAN_AB
00004,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLine.setSubstitutionMap(Ljava/util/Map;)V,org.apache.commons.exec.CommandLineTest#testCopyConstructor,ls,spurious-spec,ONE_PURE_SETTER;WEAK_ORACLE;RETURN_VALUE_DISCARDED
00008,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLine.setSubstitutionMap(Ljava/util/Map;)V,org.apache.commons.exec.CommandLineTest#testCopyConstructor,ls,spurious-spec,ONE_PURE_SETTER;WEAK_ORACLE;RETURN_VALUE_DISCARDED
00026,org.apache.commons.exec.CommandLine.getSubstitutionMap()Ljava/util/Map;,org.apache.commons.exec.CommandLine.getArguments()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testExecuteNonExistingApplication,ls,spurious-spec,ONE_STATELESS_METHOD;REVERSE_NBP;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;WEAK_ORACLE
00030,org.apache.commons.exec.CommandLine.setSubstitutionMap(Ljava/util/Map;)V,org.apache.commons.exec.CommandLine.getExecutable()Ljava/lang/String;,org.apache.commons.exec.CommandLineTest#testParseComplexCommandLine1,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;ONE_PURE_SETTER
00034,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.addArguments([Ljava/lang/String;)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLineTest#testAddArgumentsArrayNull,ls,spurious-spec,REPLACEMENT_VALUE_UNCLEAR
00035,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.addArguments(Ljava/lang/String;)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLineTest#testAddArguments,ls,spurious-spec,REPLACEMENT_VALUE_UNCLEAR
00036,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.addArguments([Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLineTest#testAddArguments,ls,spurious-spec,REPLACEMENT_VALUE_UNCLEAR
00037,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.addArguments(Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLineTest#testAddArguments,ls,spurious-spec,REPLACEMENT_VALUE_UNCLEAR
00048,org.apache.commons.exec.DefaultExecuteResultHandler.getException()Lorg/apache/commons/exec/ExecuteException;,org.apache.commons.exec.DefaultExecuteResultHandler.getExitValue()I,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsync,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE
00050,org.apache.commons.exec.DefaultExecuteResultHandler.onProcessComplete(I)V,org.apache.commons.exec.DefaultExecuteResultHandler.hasResult()Z,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,true-spec,METHOD_A_RETURNS_VOID;GOOD_EXAMPLE;STATE_RESTORED
00061,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,ls,true-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;WEAK_ORACLE
00062,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00063,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.Executor.getWorkingDirectory()Ljava/io/File;,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;WEAK_ORACLE
00064,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS;MULTIPLE_PERTURBATIONS
00108,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,ls,spurious-spec,ONE_STATELESS_METHOD;WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION
00109,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.Executor.getWorkingDirectory()Ljava/io/File;,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;UNRELATED_STATELESS_METHODS
00110,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue2,ls,spurious-spec,MULTIPLE_PERTURBATIONS;ONE_STATELESS_METHOD;EXPECTED_EXCEPTION;WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION
00118,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.Executor.getWorkingDirectory()Ljava/io/File;,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,ONE_STATELESS_METHOD;WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION
00126,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID
00129,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;STATE_RESTORED
00131,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,INSPECTION_TODO;WEAK_ORACLE;METHOD_A_RETURNS_VOID;STATE_RESTORED
00133,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue2,ls,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00134,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,spurious-spec,UNRELATED_STATEFUL_METHODS;INSPECTION_TODO;METHOD_A_RETURNS_VOID;STATE_RESTORED;ONE_PURE_SETTER
00142,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;UNRELATED_PURE_SETTERS;WEAK_ORACLE
00154,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.issues.Exec41Test#testExec41WithStreams,ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;INSIGHT;GOOD_EXAMPLE
00155,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;ONE_PURE_SETTER
00156,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.executeInternal(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;Lorg/apache/commons/exec/ExecuteStreamHandler;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00157,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00158,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00159,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00160,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;ONE_PURE_SETTER
00161,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00162,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;WEAK_ORACLE
00163,org.apache.commons.exec.DefaultExecutor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWatchdogVeryLongTimeout,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;WEAK_ORACLE
00176,org.apache.commons.exec.ExecuteStreamHandler.setProcessInputStream(Ljava/io/OutputStream;)V,org.apache.commons.exec.ExecuteStreamHandler.setProcessErrorStream(Ljava/io/InputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS;STATE_RESTORED
00177,org.apache.commons.exec.ExecuteStreamHandler.setProcessInputStream(Ljava/io/OutputStream;)V,org.apache.commons.exec.ExecuteStreamHandler.setProcessOutputStream(Ljava/io/InputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS;STATE_RESTORED
00180,org.apache.commons.exec.ExecuteStreamHandler.setProcessInputStream(Ljava/io/OutputStream;)V,org.apache.commons.exec.PumpStreamHandler.createProcessErrorPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS;STATE_RESTORED
00181,org.apache.commons.exec.ExecuteStreamHandler.setProcessInputStream(Ljava/io/OutputStream;)V,org.apache.commons.exec.PumpStreamHandler.createProcessOutputPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,INSPECTION_TODO;METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS;STATE_RESTORED
00184,org.apache.commons.exec.ExecuteStreamHandler.setProcessOutputStream(Ljava/io/InputStream;)V,org.apache.commons.exec.ExecuteStreamHandler.setProcessErrorStream(Ljava/io/InputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,INSPECTION_TODO;METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS;STATE_RESTORED
00187,org.apache.commons.exec.ExecuteStreamHandler.setProcessOutputStream(Ljava/io/InputStream;)V,org.apache.commons.exec.PumpStreamHandler.createProcessErrorPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS;STATE_RESTORED
00211,org.apache.commons.exec.ExecuteWatchdog.ensureStarted()V,org.apache.commons.exec.ExecuteWatchdog.cleanUp()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS
00212,org.apache.commons.exec.ExecuteWatchdog.ensureStarted()V,org.apache.commons.exec.ExecuteWatchdog.killedProcess()Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD
00213,org.apache.commons.exec.ExecuteWatchdog.ensureStarted()V,org.apache.commons.exec.ExecuteWatchdog.timeoutOccured(Lorg/apache/commons/exec/Watchdog;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_STATEFUL_METHODS
00234,org.apache.commons.exec.ExecuteWatchdog.setProcessNotStarted()V,org.apache.commons.exec.ExecuteWatchdog.cleanUp()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00235,org.apache.commons.exec.ExecuteWatchdog.setProcessNotStarted()V,org.apache.commons.exec.ExecuteWatchdog.destroyProcess()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00236,org.apache.commons.exec.ExecuteWatchdog.setProcessNotStarted()V,org.apache.commons.exec.ExecuteWatchdog.ensureStarted()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00238,org.apache.commons.exec.ExecuteWatchdog.setProcessNotStarted()V,org.apache.commons.exec.ExecuteWatchdog.isWatching()Z,org.apache.commons.exec.issues.Exec34Test#testExec34_2,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00239,org.apache.commons.exec.ExecuteWatchdog.setProcessNotStarted()V,org.apache.commons.exec.ExecuteWatchdog.killedProcess()Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;ONE_PURE_SETTER
00242,org.apache.commons.exec.ExecuteWatchdog.setProcessNotStarted()V,org.apache.commons.exec.ExecuteWatchdog.timeoutOccured(Lorg/apache/commons/exec/Watchdog;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00253,org.apache.commons.exec.ExecuteWatchdog.stop()V,org.apache.commons.exec.ExecuteWatchdog.checkException()V,org.apache.commons.exec.issues.Exec34Test#testExec34_2,ls,spurious-spec,METHOD_A_RETURNS_VOID
00286,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.Executor.getWorkingDirectory()Ljava/io/File;,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;ONE_STATELESS_METHOD
00287,org.apache.commons.exec.Executor.setExitValue(I)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID;STATE_RESTORED
00290,org.apache.commons.exec.Executor.setExitValue(I)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;STATE_RESTORED
00292,org.apache.commons.exec.Executor.setExitValue(I)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID;STATE_RESTORED
00295,org.apache.commons.exec.Executor.setExitValue(I)V,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue2,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;DYNAMIC_DISPATCH;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00296,org.apache.commons.exec.Executor.setExitValue(I)V,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00297,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00298,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.createThread(Ljava/lang/Runnable;Ljava/lang/String;)Ljava/lang/Thread;,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00299,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.executeInternal(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;Lorg/apache/commons/exec/ExecuteStreamHandler;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00300,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00302,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;ONE_PURE_SETTER
00303,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.getExecutorThread()Ljava/lang/Thread;,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;ONE_PURE_SETTER
00304,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00305,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00306,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.Executor.execute(Lorg/apache/commons/exec/CommandLine;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00308,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00310,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.createThread(Ljava/lang/Runnable;Ljava/lang/String;)Ljava/lang/Thread;,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsync,ls,spurious-spec,METHOD_A_RETURNS_VOID;STATE_RESTORED;ONE_PURE_SETTER
